utt_id,audio,text,duration_s
02-16339-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16339-01.mp3,अब खबर खेल जगत ऐसी उलट फेर में फेर में माहिर बंग्लादेश ऐसी आज भिड़ेगा भारत खबर है दुबई ऐसी पाकिस्तान को रौंद ने के बाद भारत आज सुपर,10.945
02-16347-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16347-01.mp3,वही आम लोगो को भी गर्मी ऐसी राहत मिल चुक डेवलपमेंट मिल चुकी है बारिश हनी ऐसी ऐसी सड़क कीचड़ मे हो गयी है जिस,8.359
02-15468-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-15468-01.mp3,इसमें हम बात करते है वैसे मुद्दों के बारे में जिससे आपकी जिंदगी का सीधा सरोकार है वैसी ख़बरें जो जिंदगी की आपाधापी में हम से छुट जाती हैं,10.162
01-03224-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03224-01.mp3,विधायक जगरनाथ महतो के आवासीय कार्यालय में एक बैठक रखा गया उसमें से कार्ड को इधर उधर चले जाने से और,11.808
01-07393-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07393-03.mp3,मैं रघुराय धनबाद मोबाइल मीडिया मोजा झारखण्ड ऐसी मनिया घुस कर क्षेत्र जाति का पूरक आहार रहा था शेर अपनी सब भागीदार,11.16
01-05557-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05557-01.mp3,इस कार्यक्रम ऐसी बंधा प्रभावित क्षेत्रों में जागरूकता आएगा इस कार्यक्रम में प्रखंड नेता संयोजक प्रथम कुमार निधि अपनी भूमिका को बहुत खूबी निभाया धन्यवाद,10.44
01-03354-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03354-02.mp3,नमस्कार दोस्तों मोबाइल वाणी क्लब से मैं श्याम लाल लोदी,3.96
01-02552-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02552-02.mp3,अपने आप को स्वच्छ बनाओ सब मिलकर बचाओ जंगल का कम सबका मंगल हो धन्यवाद मर बीरबल महादेव,8.352
01-05561-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05561-03.mp3,नमस्कार धन्यवाद में बता दू की सरकारी योजना के तहत जो सदर रही है गरीबो की,8.784
01-03501-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-03501-03.mp3,चार तारिक को प्रखंड स्तरीय सभी पीडीएस दुकानों की बैठक का फैसला लिया गया जिसमे सभी,10.728
02-12967-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-12967-02.mp3,की ऊपरी आहार जिसे माँ के दूध के साथ साथ दिया जाता है और नालंदा जिले से हमे कई लोगों ने इस मुद्दे से जुड़े अपने विचार हमे भेजे हैं,10.998
01-05415-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05415-03.mp3,पुरुस्कार राशी दी गई धनबाद दोस्तों विकसशीलम मोबाइलवाणी के साथ अरबिंद जी,5.4
01-08825-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08825-02.mp3,सी सी एल पेंशन कांवरियों को बैठक रविवार को दुर्गा मंडप परिसर में हुई इस आरोप विस्तृत चर्चा की गयी सरकार के सेवानिवृत कर्मचारियों की सेवानिवृत कर्मचारियों को बीस लाख एक जनवरी दो हज़ार सोलह के बाद कर्म,10.867
01-07221-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07221-03.mp3,यदि रक्षक अपने आकार व्यव्हार में परिवर्तन लाये और प्रशासन थोड़ी और दृढ़ता के साथ आगे बढ़े तो पूर्ण शराबबंदी,11.664
01-04365-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-04365-03.mp3,ग्राम तयोहारिया में लाइट पहुँचाने की अति दया करे धन्यवाद नमस्कार साथियों ग्राम पंचायत रेधि के साथ श्याम लाल,11.088
