utterance_id,audio_path,sample_rate_hz,source_rate_group,gender,accent,district,state,other
01-10284-01,Audio/01-10284-01.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,inaudible
01-10284-03,Audio/01-10284-03.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
01-10292-01,Audio/01-10292-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
01-10302-02,Audio/01-10302-02.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
01-10307-02,Audio/01-10307-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-10343-01,Audio/01-10343-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-10355-02,Audio/01-10355-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-10370-01,Audio/01-10370-01.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-10401-01,Audio/01-10401-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-10431-02,Audio/01-10431-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10457-03,Audio/01-10457-03.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,unknown
01-10461-02,Audio/01-10461-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10464-01,Audio/01-10464-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10474-03,Audio/01-10474-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-10487-03,Audio/01-10487-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10493-03,Audio/01-10493-03.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-10495-01,Audio/01-10495-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10509-01,Audio/01-10509-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10510-03,Audio/01-10510-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10514-03,Audio/01-10514-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10520-02,Audio/01-10520-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,"audio_jump,inaudible"
01-10539-02,Audio/01-10539-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10543-02,Audio/01-10543-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10548-01,Audio/01-10548-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10549-01,Audio/01-10549-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10555-03,Audio/01-10555-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-10560-02,Audio/01-10560-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,audio_jump
01-10569-02,Audio/01-10569-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-10574-01,Audio/01-10574-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10581-01,Audio/01-10581-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10613-01,Audio/01-10613-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10630-01,Audio/01-10630-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10636-03,Audio/01-10636-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10643-03,Audio/01-10643-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-10662-02,Audio/01-10662-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10666-02,Audio/01-10666-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10679-02,Audio/01-10679-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-10682-01,Audio/01-10682-01.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-10689-02,Audio/01-10689-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-10691-01,Audio/01-10691-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10692-01,Audio/01-10692-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10697-03,Audio/01-10697-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-10699-02,Audio/01-10699-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10706-01,Audio/01-10706-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10711-02,Audio/01-10711-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-10737-02,Audio/01-10737-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10768-02,Audio/01-10768-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-10775-01,Audio/01-10775-01.mp3,32000,higher_rate,Male,unknown,unknown,unknown,inaudible
01-10777-03,Audio/01-10777-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-10780-03,Audio/01-10780-03.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-10790-02,Audio/01-10790-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-10815-01,Audio/01-10815-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
01-10816-02,Audio/01-10816-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-10820-01,Audio/01-10820-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-10822-03,Audio/01-10822-03.mp3,44100,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
01-10861-03,Audio/01-10861-03.mp3,44100,higher_rate,unknown,unknown,unknown,unknown,unknown
01-10879-01,Audio/01-10879-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,audio_jump
01-10889-02,Audio/01-10889-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10890-03,Audio/01-10890-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10910-03,Audio/01-10910-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-10924-03,Audio/01-10924-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10930-01,Audio/01-10930-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-10938-01,Audio/01-10938-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-10939-01,Audio/01-10939-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-10941-02,Audio/01-10941-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-10980-01,Audio/01-10980-01.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
01-10995-02,Audio/01-10995-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-11008-03,Audio/01-11008-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11017-01,Audio/01-11017-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11018-02,Audio/01-11018-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11032-01,Audio/01-11032-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11037-03,Audio/01-11037-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11039-02,Audio/01-11039-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11042-03,Audio/01-11042-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11045-02,Audio/01-11045-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11049-03,Audio/01-11049-03.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-11053-02,Audio/01-11053-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
01-11057-01,Audio/01-11057-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11057-03,Audio/01-11057-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-11063-02,Audio/01-11063-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11065-01,Audio/01-11065-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11075-01,Audio/01-11075-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-11128-02,Audio/01-11128-02.mp3,8000,native_8khz,Female,Bihari,unknown,Bihar,unknown
01-11137-03,Audio/01-11137-03.mp3,44100,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
01-11151-02,Audio/01-11151-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11152-02,Audio/01-11152-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-11166-02,Audio/01-11166-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-11170-02,Audio/01-11170-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,audio_jump
01-11185-03,Audio/01-11185-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-11200-02,Audio/01-11200-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,inaudible
01-11209-02,Audio/01-11209-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-11215-03,Audio/01-11215-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-11217-02,Audio/01-11217-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11218-01,Audio/01-11218-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11220-02,Audio/01-11220-02.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
01-11227-01,Audio/01-11227-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11236-03,Audio/01-11236-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11247-03,Audio/01-11247-03.mp3,44100,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
01-11248-02,Audio/01-11248-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11255-03,Audio/01-11255-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11262-03,Audio/01-11262-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-11280-03,Audio/01-11280-03.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
01-11284-02,Audio/01-11284-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-11334-01,Audio/01-11334-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-11338-03,Audio/01-11338-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-11371-02,Audio/01-11371-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,inaudible
01-11378-01,Audio/01-11378-01.mp3,8000,native_8khz,Female,unknown,unknown,unknown,inaudible
01-11380-01,Audio/01-11380-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11414-01,Audio/01-11414-01.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
01-11428-01,Audio/01-11428-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-11441-01,Audio/01-11441-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11464-03,Audio/01-11464-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-11466-03,Audio/01-11466-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-11479-03,Audio/01-11479-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-11480-02,Audio/01-11480-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11483-03,Audio/01-11483-03.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,inaudible
01-11507-03,Audio/01-11507-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11512-03,Audio/01-11512-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,"audio_jump,inaudible"
01-11513-03,Audio/01-11513-03.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-11514-01,Audio/01-11514-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
01-11514-02,Audio/01-11514-02.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
01-11515-02,Audio/01-11515-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11518-02,Audio/01-11518-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11521-03,Audio/01-11521-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-11523-03,Audio/01-11523-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11537-02,Audio/01-11537-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11548-01,Audio/01-11548-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-11549-03,Audio/01-11549-03.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-11570-01,Audio/01-11570-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-11574-02,Audio/01-11574-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11579-01,Audio/01-11579-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
01-11591-02,Audio/01-11591-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-11603-02,Audio/01-11603-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,audio_jump
01-11616-02,Audio/01-11616-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-11632-03,Audio/01-11632-03.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11637-03,Audio/01-11637-03.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-11648-02,Audio/01-11648-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11653-02,Audio/01-11653-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-11688-02,Audio/01-11688-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
01-11746-01,Audio/01-11746-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-11778-02,Audio/01-11778-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
01-11780-02,Audio/01-11780-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11810-01,Audio/01-11810-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11846-02,Audio/01-11846-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
01-11848-01,Audio/01-11848-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11869-01,Audio/01-11869-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11884-01,Audio/01-11884-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-11885-02,Audio/01-11885-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-11926-02,Audio/01-11926-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,"audio_jump,inaudible"
01-11934-01,Audio/01-11934-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11951-02,Audio/01-11951-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11952-01,Audio/01-11952-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-11977-02,Audio/01-11977-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-11987-01,Audio/01-11987-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
01-12013-01,Audio/01-12013-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-12016-02,Audio/01-12016-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-12021-01,Audio/01-12021-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
01-12032-01,Audio/01-12032-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-12054-02,Audio/01-12054-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-12073-02,Audio/01-12073-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
01-12078-01,Audio/01-12078-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
01-12100-02,Audio/01-12100-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-12103-02,Audio/01-12103-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
01-12109-02,Audio/01-12109-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
01-12146-02,Audio/01-12146-02.mp3,8000,native_8khz,Female,unknown,unknown,unknown,unknown
01-12182-02,Audio/01-12182-02.mp3,44100,higher_rate,Female,unknown,unknown,Bihar,unknown
01-12195-02,Audio/01-12195-02.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
01-12222-01,Audio/01-12222-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12235-01,Audio/02-12235-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12247-01,Audio/02-12247-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_break
02-12252-02,Audio/02-12252-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12269-01,Audio/02-12269-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12275-01,Audio/02-12275-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12279-02,Audio/02-12279-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_jump
02-12280-01,Audio/02-12280-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12298-01,Audio/02-12298-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12307-01,Audio/02-12307-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,unknown
02-12311-02,Audio/02-12311-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12313-01,Audio/02-12313-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12317-01,Audio/02-12317-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12320-02,Audio/02-12320-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12351-01,Audio/02-12351-01.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
02-12357-01,Audio/02-12357-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-12364-02,Audio/02-12364-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12386-02,Audio/02-12386-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12392-02,Audio/02-12392-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12396-02,Audio/02-12396-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12407-01,Audio/02-12407-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12409-01,Audio/02-12409-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,audio_break
02-12409-02,Audio/02-12409-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12425-02,Audio/02-12425-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12442-02,Audio/02-12442-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12447-02,Audio/02-12447-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12449-01,Audio/02-12449-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12470-02,Audio/02-12470-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
02-12493-02,Audio/02-12493-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,"audio_jump,inaudible"
02-12501-01,Audio/02-12501-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
02-12502-01,Audio/02-12502-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12509-02,Audio/02-12509-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12512-02,Audio/02-12512-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-12514-02,Audio/02-12514-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-12518-02,Audio/02-12518-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-12521-01,Audio/02-12521-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-12525-02,Audio/02-12525-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
02-12543-01,Audio/02-12543-01.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
02-12557-02,Audio/02-12557-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-12562-01,Audio/02-12562-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
02-12566-01,Audio/02-12566-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-12579-01,Audio/02-12579-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-12586-01,Audio/02-12586-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
02-12591-02,Audio/02-12591-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
02-12608-02,Audio/02-12608-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,audio_jump
02-12636-02,Audio/02-12636-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,inaudible
02-12674-01,Audio/02-12674-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
02-12676-02,Audio/02-12676-02.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,unknown
02-12677-01,Audio/02-12677-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12685-01,Audio/02-12685-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
02-12689-02,Audio/02-12689-02.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
02-12707-02,Audio/02-12707-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,audio_jump
02-12733-01,Audio/02-12733-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
02-12755-02,Audio/02-12755-02.mp3,48000,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
02-12765-02,Audio/02-12765-02.mp3,48000,higher_rate,Male,unknown,unknown,unknown,audio_jump
02-12768-01,Audio/02-12768-01.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
02-12794-02,Audio/02-12794-02.mp3,48000,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
02-12795-01,Audio/02-12795-01.mp3,48000,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
02-12814-01,Audio/02-12814-01.mp3,44100,higher_rate,Female,Bihari,unknown,Bihar,inaudible
02-12827-02,Audio/02-12827-02.mp3,16000,higher_rate,Female,Bhojpuri,unknown,unknown,audio_jump
02-12830-02,Audio/02-12830-02.mp3,48000,higher_rate,Male,unknown,unknown,unknown,unknown
02-12867-02,Audio/02-12867-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
02-12871-02,Audio/02-12871-02.mp3,48000,higher_rate,Female,unknown,unknown,unknown,unknown
02-12874-01,Audio/02-12874-01.mp3,48000,higher_rate,Female,unknown,unknown,unknown,audio_jump
02-12879-01,Audio/02-12879-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12891-02,Audio/02-12891-02.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
02-12892-01,Audio/02-12892-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-12902-02,Audio/02-12902-02.mp3,44100,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
02-12903-02,Audio/02-12903-02.mp3,44100,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
02-12905-01,Audio/02-12905-01.mp3,44100,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
02-12910-01,Audio/02-12910-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-12921-02,Audio/02-12921-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-12958-02,Audio/02-12958-02.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
02-12965-01,Audio/02-12965-01.mp3,44100,higher_rate,Female,Bhojpuri,unknown,unknown,unknown
02-12975-02,Audio/02-12975-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,audio_jump
02-12988-02,Audio/02-12988-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12990-01,Audio/02-12990-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-12993-01,Audio/02-12993-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
02-13010-02,Audio/02-13010-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13013-02,Audio/02-13013-02.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,inaudible
02-13018-02,Audio/02-13018-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13021-01,Audio/02-13021-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13023-01,Audio/02-13023-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13025-02,Audio/02-13025-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13028-02,Audio/02-13028-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13032-01,Audio/02-13032-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,unknown
02-13034-01,Audio/02-13034-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-13036-01,Audio/02-13036-01.mp3,8000,native_8khz,Male,Bhojpuri,unknown,unknown,unknown
02-13038-02,Audio/02-13038-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13041-01,Audio/02-13041-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-13046-01,Audio/02-13046-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-13064-02,Audio/02-13064-02.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-13067-01,Audio/02-13067-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-13074-02,Audio/02-13074-02.mp3,8000,native_8khz,Male,unknown,unknown,unknown,unknown
02-13077-01,Audio/02-13077-01.mp3,8000,native_8khz,Male,unknown,unknown,unknown,inaudible
02-13106-01,Audio/02-13106-01.mp3,44100,higher_rate,Male,Bihari,unknown,Bihar,inaudible
02-13108-01,Audio/02-13108-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,inaudible
02-13135-02,Audio/02-13135-02.mp3,8000,native_8khz,Male,Bihari,unknown,Bihar,unknown
02-13152-01,Audio/02-13152-01.mp3,44100,higher_rate,Female,unknown,unknown,unknown,unknown
02-13153-02,Audio/02-13153-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-13157-01,Audio/02-13157-01.mp3,44100,higher_rate,Male,Bhojpuri,unknown,unknown,unknown
02-13160-01,Audio/02-13160-01.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-13160-02,Audio/02-13160-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
02-13215-02,Audio/02-13215-02.mp3,44100,higher_rate,Male,unknown,unknown,unknown,unknown
